0,0,0.000000,_empty_
1,0,0.000000,_empty_
2,0,0.000000,_empty_
3,0,0.000000,_empty_
4,0,0.000000,_empty_
5,0,0.000000,_empty_
6,0,0.000000,_empty_
7,0,0.000000,_empty_
8,0,0.000000,_empty_
9,0,0.000000,_empty_
10,0,0.000000,_empty_
11,0,0.000000,_empty_
12,0,0.000000,_empty_
13,0,0.000000,_empty_
14,0,0.000000,_empty_
15,0,0.000000,_empty_
16,0,0.000000,_empty_
17,0,0.000000,_empty_
18,0,0.000000,_empty_
19,0,0.000000,_empty_
20,0,0.000000,_empty_
21,0,0.000000,_empty_
22,0,0.000000,_empty_
23,0,0.000000,_empty_
24,0,0.000000,_empty_
25,0,0.000000,_empty_
26,0,0.000000,_empty_
27,0,0.000000,_empty_
28,0,0.000000,_empty_
29,0,0.000000,_empty_
30,0,0.000000,_empty_
31,0,0.000000,_empty_
32,0,0.000000,_empty_
33,0,0.000000,_empty_
34,0,0.000000,_empty_
35,0,0.000000,_empty_
36,0,0.000000,_empty_
37,0,0.000000,_empty_
38,0,0.000000,_empty_
39,0,0.000000,_empty_
40,0,0.000000,_empty_
41,0,0.000000,_empty_
42,0,0.000000,_empty_
43,0,0.000000,_empty_
44,0,0.000000,_empty_
45,0,0.000000,_empty_
46,0,0.000000,_empty_
47,0,0.000000,_empty_
48,0,0.000000,_empty_
49,0,0.000000,_empty_
50,0,0.000000,_empty_
51,0,0.000000,_empty_
52,0,0.000000,_empty_
53,0,0.000000,_empty_
54,0,0.000000,_empty_
55,0,0.000000,_empty_
56,0,0.000000,_empty_
57,0,0.000000,_empty_
58,0,0.000000,_empty_
59,0,0.000000,_empty_
60,0,0.000000,_empty_
61,0,0.000000,_empty_
62,0,0.000000,_empty_
63,0,0.000000,_empty_
64,0,0.000000,_empty_
65,0,0.000000,_empty_
66,0,0.000000,_empty_
67,0,0.000000,_empty_
68,0,0.000000,_empty_
69,0,0.000000,_empty_
70,0,0.000000,_empty_
71,0,0.000000,_empty_
72,0,0.000000,_empty_
73,0,0.000000,_empty_
74,0,0.000000,_empty_
75,0,0.000000,_empty_
76,0,0.000000,_empty_
77,0,0.000000,_empty_
78,0,0.000000,_empty_
79,0,0.000000,_empty_
80,0,0.000000,_empty_
81,0,0.000000,_empty_
82,0,0.000000,_empty_
83,0,0.000000,_empty_
84,0,0.000000,_empty_
85,0,0.000000,_empty_
86,0,0.000000,_empty_
87,0,0.000000,_empty_
88,0,0.000000,_empty_
89,0,0.000000,_empty_
90,0,0.000000,_empty_
91,0,0.000000,_empty_
92,0,0.000000,_empty_
93,0,0.000000,_empty_
94,0,0.000000,_empty_
95,0,0.000000,_empty_
96,0,0.000000,_empty_
97,0,0.000000,_empty_
98,0,0.000000,_empty_
99,0,0.000000,_empty_
